,epoch,Training Loss,Valid. Loss,Pearson,Pearson Some,Kappa,Kappa Some,Learning Rate,Weight Decay,Dropout,Epsilon,Training Time,Validation Time
101,4,1.192454003706211,1.4638862609863281,0.3300499958862815,0.36779549289223507,0.2908321987358429,0.30851141313056285,2e-05,0.9,0.2,1e-08,0:00:16,0:00:17
102,5,1.140178562664404,1.3556504249572754,0.42821358531050097,0.42469064608936063,0.3905924656744858,0.35871823268405323,2e-05,0.9,0.2,1e-08,0:00:16,0:00:17
103,6,1.0160914615886967,1.6137816905975342,0.3939109210930386,0.36709182210887026,0.3015913949870642,0.2880366511490431,2e-05,0.9,0.2,1e-08,0:00:16,0:00:17
104,7,0.8770571874409188,1.5356056690216064,0.49816700294829996,0.4835185754436842,0.4611830872752837,0.4259165075580087,2e-05,0.9,0.2,1e-08,0:00:16,0:00:17
105,1,1.3825879591267283,1.4428043365478516,0.09911029808105293,0.15642474173054466,0.029530243420743285,0.02965898057062155,2e-05,0.95,0.2,1e-06,0:00:16,0:00:17
106,2,1.273195685409918,1.3928605318069458,0.4043435400477554,0.3454870195390517,0.3277329715708345,0.2733388410244305,2e-05,0.95,0.2,1e-06,0:00:16,0:00:17
107,3,1.0366113244033441,1.3892921209335327,0.5191616256874119,0.42525689042175413,0.4580481427362917,0.3548108752608212,2e-05,0.95,0.2,1e-06,0:00:16,0:00:17
108,4,0.831505471613349,1.2356756925582886,0.6302343976386191,0.5221763685925732,0.590421029182446,0.46961612918456963,2e-05,0.95,0.2,1e-06,0:00:16,0:00:17
109,5,0.6564845348276743,1.1934058666229248,0.6713310952233195,0.5259039951406904,0.6452825019081354,0.49020624556873615,2e-05,0.95,0.2,1e-06,0:00:16,0:00:17
110,6,0.5172706544399261,1.3157259225845337,0.6733948573610867,0.5762763773946471,0.6545332318369202,0.5411341729257282,2e-05,0.95,0.2,1e-06,0:00:16,0:00:17
111,7,0.3779842024896203,1.5929373502731323,0.6438806925134866,0.5393149722198901,0.6070607584054423,0.4920545971260457,2e-05,0.95,0.2,1e-06,0:00:16,0:00:17
112,1,1.3817609490417853,1.4878151416778564,0.0,0.0,0.0,0.0,2e-05,0.95,0.2,1e-07,0:00:17,0:00:18
113,2,1.3688394383686344,1.4481083154678345,0.0,0.0,0.0,0.0,2e-05,0.95,0.2,1e-07,0:00:17,0:00:18
114,3,1.3644628844610074,1.412737488746643,0.24961924259730936,0.2488845006131591,0.12954946530113587,0.09210287324441468,2e-05,0.95,0.2,1e-07,0:00:17,0:00:18
115,4,1.2958671116247409,1.3303775787353516,0.4695675068081696,0.4677383598334003,0.43143122484779695,0.3804223596030962,2e-05,0.95,0.2,1e-07,0:00:16,0:00:17
116,5,1.0454929485553648,1.1892247200012207,0.6075834292496458,0.478583497147749,0.5781909907123735,0.4447505324164821,2e-05,0.95,0.2,1e-07,0:00:17,0:00:17
117,6,0.8811436222820748,1.3338943719863892,0.6242269006750271,0.514009123016687,0.5818785067834003,0.45831152253170604,2e-05,0.95,0.2,1e-07,0:00:16,0:00:17
118,7,0.651014135378163,1.4793024063110352,0.6057149897886284,0.4876694306685088,0.543880922255026,0.4220341608892676,2e-05,0.95,0.2,1e-07,0:00:16,0:00:17
119,1,1.3884824020106619,1.4718103408813477,0.0,0.0,0.0,0.0,2e-05,0.95,0.2,1e-08,0:00:16,0:00:17
120,2,1.3798497333759214,1.426160454750061,0.0,0.0,0.0,0.0,2e-05,0.95,0.2,1e-08,0:00:16,0:00:17
121,3,1.3735987762125528,1.4837121963500977,0.0,0.0,0.0,0.0,2e-05,0.95,0.2,1e-08,0:00:16,0:00:17
122,4,1.3747854465391578,1.3926674127578735,0.1896724897991372,0.200808973553196,0.14617174581559444,0.1137688230174847,2e-05,0.95,0.2,1e-08,0:00:17,0:00:18
123,5,1.33658415224494,1.4176117181777954,0.1596107582828994,0.17014687073501497,0.12805246998886954,0.10122546790836007,2e-05,0.95,0.2,1e-08,0:00:17,0:00:18
124,6,1.303709352888712,1.3813732862472534,0.3669897484359429,0.36481432045457607,0.33482821135764773,0.29859969758727245,2e-05,0.95,0.2,1e-08,0:00:16,0:00:17
125,7,1.2257022276157286,1.4034661054611206,0.3682494073154463,0.3281607961882642,0.2902396001763927,0.25519937692301764,2e-05,0.95,0.2,1e-08,0:00:17,0:00:18
126,1,1.3936843377787893,1.4246702194213867,0.0,0.0,0.0,0.0,2e-05,0.8,0.3,1e-06,0:00:16,0:00:17
127,2,1.3272610960937128,1.3782048225402832,0.29508249249883994,0.28868805771972617,0.26851098454027666,0.2180917273075451,2e-05,0.8,0.3,1e-06,0:00:16,0:00:17
128,3,1.2104937884865739,1.370319128036499,0.38881417298519194,0.4032194964910981,0.303511759413957,0.32203763663793494,2e-05,0.8,0.3,1e-06,0:00:16,0:00:17
129,4,1.057675294759797,1.1907601356506348,0.6115248834170771,0.596981507080177,0.5767931988257453,0.4945190594809552,2e-05,0.8,0.3,1e-06,0:00:16,0:00:17
130,5,0.9069800900249947,1.2411284446716309,0.6480697218305183,0.5516429001969139,0.6157922628510863,0.48580190175615545,2e-05,0.8,0.3,1e-06,0:00:16,0:00:17
131,6,0.7319097199091097,1.7112013101577759,0.5649635528087232,0.43025299424696034,0.4491546149707335,0.3190077495964735,2e-05,0.8,0.3,1e-06,0:00:16,0:00:17
132,7,0.6231944190292824,1.201074481010437,0.6819738237641139,0.6061379626282899,0.6729601469612696,0.5613983113612797,2e-05,0.8,0.3,1e-06,0:00:16,0:00:17
133,1,1.4017666258463046,1.4593158960342407,0.0,0.0,0.0,0.0,2e-05,0.8,0.3,1e-07,0:00:16,0:00:17
134,2,1.3720185291476366,1.4519461393356323,0.26226932623041516,0.21013043454112554,0.15027116601385948,0.08867510716777982,2e-05,0.8,0.3,1e-07,0:00:16,0:00:17
135,3,1.2480770422191154,1.372019648551941,0.4246169358919112,0.3599574149497857,0.3508495504162532,0.28895895045306186,2e-05,0.8,0.3,1e-07,0:00:16,0:00:17
136,4,1.0394411566780835,1.4186475276947021,0.5345286246538135,0.35142062602594204,0.40254799191715085,0.23889607589478212,2e-05,0.8,0.3,1e-07,0:00:16,0:00:17
137,5,0.8330226911277305,1.3135181665420532,0.6176091461440671,0.5112954460748466,0.5809893473317032,0.4544541076192786,2e-05,0.8,0.3,1e-07,0:00:16,0:00:17
138,6,0.6761221100644368,1.2789194583892822,0.6331042240085476,0.5358115055683724,0.5988478957042427,0.4925129876744422,2e-05,0.8,0.3,1e-07,0:00:16,0:00:17
139,7,0.5098494560253329,1.3432122468948364,0.6553050752074592,0.5639111902758209,0.6199374313012598,0.5300494684770024,2e-05,0.8,0.3,1e-07,0:00:16,0:00:17
140,1,1.395887273113902,1.46102774143219,0.0,0.0,0.0,0.0,2e-05,0.8,0.3,1e-08,0:00:16,0:00:17
141,2,1.3781552750889847,1.4557048082351685,0.0,0.0,0.0,0.0,2e-05,0.8,0.3,1e-08,0:00:16,0:00:17
142,3,1.326946851683826,1.398847222328186,0.22251087786475715,0.2720383426412009,0.2045931478304408,0.2143789225128938,2e-05,0.8,0.3,1e-08,0:00:16,0:00:17
143,4,1.2309077512927171,1.3208777904510498,0.4306713065312092,0.44334658461780657,0.39846966996496835,0.3491467881711785,2e-05,0.8,0.3,1e-08,0:00:16,0:00:17
144,5,1.148835481666937,1.4762088060379028,0.4205046878136955,0.40520156543780184,0.3906535175840862,0.32684177061688413,2e-05,0.8,0.3,1e-08,0:00:17,0:00:18
